date_string,eur_to_usd,gbp_to_usd
"Monday, Jun 10, 2013",1.5556,1.3234
"Tuesday, Jun 11, 2013",1.5587,1.3278
"Wednesday, Jun 12, 2013",1.5697,1.3354
"Thursday, Jun 13, 2013",1.5698,1.3314
"Friday, Jun 14, 2013",1.5686,1.333
"Monday, Jun 17, 2013",1.5709,1.3341
"Tuesday, Jun 18, 2013",1.5625,1.3407
"Wednesday, Jun 19, 2013",1.5657,1.3404
"Thursday, Jun 20, 2013",1.5469,1.3214
"Friday, Jun 21, 2013",1.5373,1.3113
"Monday, Jun 24, 2013",1.5404,1.3091
"Tuesday, Jun 25, 2013",1.5418,1.308
"Wednesday, Jun 26, 2013",1.5332,1.3006
"Thursday, Jun 27, 2013",1.5235,1.3016
"Friday, Jun 28, 2013",1.521,1.301
"Monday, Jul 01, 2013",1.5247,1.306
"Tuesday, Jul 02, 2013",1.5171,1.3017
"Wednesday, Jul 03, 2013",1.5264,1.3005
"Thursday, Jul 04, 2013",,
"Friday, Jul 05, 2013",1.491,1.2831
"Monday, Jul 08, 2013",1.4932,1.2863
"Tuesday, Jul 09, 2013",1.4837,1.2774
"Wednesday, Jul 10, 2013",1.4935,1.2846
"Thursday, Jul 11, 2013",1.5127,1.3046
"Friday, Jul 12, 2013",1.5108,1.3048
"Monday, Jul 15, 2013",1.5088,1.3039
"Tuesday, Jul 16, 2013",1.5122,1.3144
"Wednesday, Jul 17, 2013",1.5184,1.3094
"Thursday, Jul 18, 2013",1.5193,1.3078
"Friday, Jul 19, 2013",1.526,1.3142
"Monday, Jul 22, 2013",1.5366,1.3193
"Tuesday, Jul 23, 2013",1.5354,1.3212
"Wednesday, Jul 24, 2013",1.5367,1.3228
"Thursday, Jul 25, 2013",1.5333,1.3234
"Friday, Jul 26, 2013",1.5368,1.3269
"Monday, Jul 29, 2013",1.5355,1.3262
"Tuesday, Jul 30, 2013",1.5244,1.3266
"Wednesday, Jul 31, 2013",1.5177,1.3282
"Thursday, Aug 01, 2013",1.5145,1.3217
"Friday, Aug 02, 2013",1.5277,1.3268
"Monday, Aug 05, 2013",1.5347,1.3257
"Tuesday, Aug 06, 2013",1.5367,1.3296
"Wednesday, Aug 07, 2013",1.5514,1.3329
"Thursday, Aug 08, 2013",1.5555,1.3392
"Friday, Aug 09, 2013",1.5507,1.3338
"Monday, Aug 12, 2013",1.5475,1.3312
"Tuesday, Aug 13, 2013",1.5451,1.3247
"Wednesday, Aug 14, 2013",1.5531,1.3256
"Thursday, Aug 15, 2013",1.5573,1.3263
"Friday, Aug 16, 2013",1.5621,1.3321
"Monday, Aug 19, 2013",1.5665,1.3348
"Tuesday, Aug 20, 2013",1.5678,1.3426
"Wednesday, Aug 21, 2013",1.5678,1.3368
"Thursday, Aug 22, 2013",1.558,1.3362
"Friday, Aug 23, 2013",1.5578,1.3392
"Monday, Aug 26, 2013",1.5568,1.3369
"Tuesday, Aug 27, 2013",1.5528,1.3387
"Wednesday, Aug 28, 2013",1.552,1.3326
"Thursday, Aug 29, 2013",1.5488,1.3228
"Friday, Aug 30, 2013",1.5468,1.3196
"Monday, Sep 02, 2013",,
"Tuesday, Sep 03, 2013",1.5544,1.3164
"Wednesday, Sep 04, 2013",1.5643,1.3212
"Thursday, Sep 05, 2013",1.5593,1.312
"Friday, Sep 06, 2013",1.5633,1.3166
"Monday, Sep 09, 2013",1.5724,1.326
"Tuesday, Sep 10, 2013",1.5731,1.326
"Wednesday, Sep 11, 2013",1.5807,1.3301
"Thursday, Sep 12, 2013",1.5819,1.3315
"Friday, Sep 13, 2013",1.5861,1.3276
"Monday, Sep 16, 2013",1.5927,1.335
"Tuesday, Sep 17, 2013",1.5901,1.3357
"Wednesday, Sep 18, 2013",1.5965,1.3351
"Thursday, Sep 19, 2013",1.6043,1.3527
"Friday, Sep 20, 2013",1.6021,1.3522
"Monday, Sep 23, 2013",1.6066,1.352
"Tuesday, Sep 24, 2013",1.6006,1.349
"Wednesday, Sep 25, 2013",1.608,1.3536
"Thursday, Sep 26, 2013",1.6012,1.3484
"Friday, Sep 27, 2013",1.6135,1.3537
"Monday, Sep 30, 2013",1.6179,1.3535
"Tuesday, Oct 01, 2013",1.6208,1.3534
"Wednesday, Oct 02, 2013",1.6224,1.3592
"Thursday, Oct 03, 2013",1.6169,1.3642
"Friday, Oct 04, 2013",1.6069,1.3582
"Monday, Oct 07, 2013",1.6082,1.3569
"Tuesday, Oct 08, 2013",1.6089,1.3582
"Wednesday, Oct 09, 2013",1.5943,1.3513
"Thursday, Oct 10, 2013",1.5975,1.3535
"Friday, Oct 11, 2013",1.5945,1.3559
"Monday, Oct 14, 2013",,
"Tuesday, Oct 15, 2013",1.5974,1.3494
"Wednesday, Oct 16, 2013",1.5904,1.349
"Thursday, Oct 17, 2013",1.6166,1.3664
"Friday, Oct 18, 2013",1.6184,1.3693
"Monday, Oct 21, 2013",1.6149,1.3672
"Tuesday, Oct 22, 2013",1.6221,1.3778
"Wednesday, Oct 23, 2013",1.6171,1.3786
"Thursday, Oct 24, 2013",1.6186,1.381
"Friday, Oct 25, 2013",1.6158,1.3794
"Monday, Oct 28, 2013",1.6131,1.3786
"Tuesday, Oct 29, 2013",1.6059,1.377
"Wednesday, Oct 30, 2013",1.6078,1.3771
"Thursday, Oct 31, 2013",1.6068,1.3594
"Friday, Nov 01, 2013",1.5922,1.3488
"Monday, Nov 04, 2013",1.595,1.3516
"Tuesday, Nov 05, 2013",1.6044,1.347
"Wednesday, Nov 06, 2013",1.608,1.353
"Thursday, Nov 07, 2013",1.6069,1.339
"Friday, Nov 08, 2013",1.5995,1.3357
"Monday, Nov 11, 2013",,
"Tuesday, Nov 12, 2013",1.5916,1.3428
"Wednesday, Nov 13, 2013",1.6033,1.3456
"Thursday, Nov 14, 2013",1.6077,1.3468
"Friday, Nov 15, 2013",1.6107,1.348
"Monday, Nov 18, 2013",1.611,1.352
"Tuesday, Nov 19, 2013",1.611,1.3529
"Wednesday, Nov 20, 2013",1.615,1.3451
"Thursday, Nov 21, 2013",1.6155,1.347
"Friday, Nov 22, 2013",1.6211,1.3547
"Monday, Nov 25, 2013",1.6146,1.3502
"Tuesday, Nov 26, 2013",1.6187,1.3555
"Wednesday, Nov 27, 2013",1.6267,1.3563
"Thursday, Nov 28, 2013",,
"Friday, Nov 29, 2013",1.6373,1.3606
"Monday, Dec 02, 2013",1.6365,1.3552
"Tuesday, Dec 03, 2013",1.6416,1.3604
"Wednesday, Dec 04, 2013",1.6352,1.3555
"Thursday, Dec 05, 2013",1.6328,1.3664
"Friday, Dec 06, 2013",1.6327,1.369
"Monday, Dec 09, 2013",1.6403,1.3726
"Tuesday, Dec 10, 2013",1.6424,1.3765
"Wednesday, Dec 11, 2013",1.6389,1.3798
"Thursday, Dec 12, 2013",1.6326,1.3752
"Friday, Dec 13, 2013",1.6294,1.3724
"Monday, Dec 16, 2013",1.6311,1.3757
"Tuesday, Dec 17, 2013",1.6254,1.3748
"Wednesday, Dec 18, 2013",1.6388,1.3766
"Thursday, Dec 19, 2013",1.6382,1.3666
"Friday, Dec 20, 2013",1.6355,1.3673
"Monday, Dec 23, 2013",1.6356,1.3701
"Tuesday, Dec 24, 2013",1.6371,1.3676
"Wednesday, Dec 25, 2013",,
"Thursday, Dec 26, 2013",1.6425,1.369
"Friday, Dec 27, 2013",1.6491,1.3766
"Monday, Dec 30, 2013",1.6522,1.3816
"Tuesday, Dec 31, 2013",1.6574,1.3779
"Wednesday, Jan 01, 2014",,
"Thursday, Jan 02, 2014",1.6441,1.367
"Friday, Jan 03, 2014",1.6424,1.3606
"Monday, Jan 06, 2014",1.6412,1.3636
"Tuesday, Jan 07, 2014",1.6421,1.3618
"Wednesday, Jan 08, 2014",1.6461,1.3586
"Thursday, Jan 09, 2014",1.6459,1.3591
"Friday, Jan 10, 2014",1.647,1.3664
"Monday, Jan 13, 2014",1.6379,1.3647
"Tuesday, Jan 14, 2014",1.645,1.3682
"Wednesday, Jan 15, 2014",1.6375,1.3604
"Thursday, Jan 16, 2014",1.6335,1.36
"Friday, Jan 17, 2014",1.6429,1.3554
"Monday, Jan 20, 2014",,
"Tuesday, Jan 21, 2014",1.6469,1.356
"Wednesday, Jan 22, 2014",1.6571,1.3546
"Thursday, Jan 23, 2014",1.6612,1.368
"Friday, Jan 24, 2014",1.6491,1.368
"Monday, Jan 27, 2014",1.6588,1.3679
"Tuesday, Jan 28, 2014",1.6581,1.3662
"Wednesday, Jan 29, 2014",1.6561,1.3663
"Thursday, Jan 30, 2014",1.6487,1.3549
"Friday, Jan 31, 2014",1.645,1.35
"Monday, Feb 03, 2014",1.6307,1.3523
"Tuesday, Feb 04, 2014",1.63,1.3507
"Wednesday, Feb 05, 2014",1.6308,1.3519
"Thursday, Feb 06, 2014",1.6345,1.3604
"Friday, Feb 07, 2014",1.6395,1.3614
"Monday, Feb 10, 2014",1.6419,1.3644
"Tuesday, Feb 11, 2014",1.6468,1.3654
"Wednesday, Feb 12, 2014",1.6578,1.3592
"Thursday, Feb 13, 2014",1.6643,1.3669
"Friday, Feb 14, 2014",1.6736,1.369
"Monday, Feb 17, 2014",,
"Tuesday, Feb 18, 2014",1.6696,1.3758
"Wednesday, Feb 19, 2014",1.6718,1.3762
"Thursday, Feb 20, 2014",1.664,1.369
"Friday, Feb 21, 2014",1.663,1.3722
"Monday, Feb 24, 2014",1.6641,1.3744
"Tuesday, Feb 25, 2014",1.6696,1.3749
"Wednesday, Feb 26, 2014",1.6648,1.3668
"Thursday, Feb 27, 2014",1.6693,1.3724
"Friday, Feb 28, 2014",1.675,1.3806
"Monday, Mar 03, 2014",1.6712,1.3763
"Tuesday, Mar 04, 2014",1.6665,1.3731
"Wednesday, Mar 05, 2014",1.6729,1.3734
"Thursday, Mar 06, 2014",1.6743,1.3848
"Friday, Mar 07, 2014",1.6725,1.3868
"Monday, Mar 10, 2014",1.6633,1.388
"Tuesday, Mar 11, 2014",1.6628,1.3867
"Wednesday, Mar 12, 2014",1.6605,1.3904
"Thursday, Mar 13, 2014",1.6677,1.3927
"Friday, Mar 14, 2014",1.663,1.3924
"Monday, Mar 17, 2014",1.6645,1.3927
"Tuesday, Mar 18, 2014",1.6574,1.3913
"Wednesday, Mar 19, 2014",1.6629,1.391
"Thursday, Mar 20, 2014",1.6511,1.3784
"Friday, Mar 21, 2014",1.6498,1.3783
"Monday, Mar 24, 2014",1.6491,1.3784
"Tuesday, Mar 25, 2014",1.6507,1.3777
"Wednesday, Mar 26, 2014",1.6566,1.3786
"Thursday, Mar 27, 2014",1.6627,1.3752
"Friday, Mar 28, 2014",1.6637,1.3753
"Monday, Mar 31, 2014",1.6675,1.3777
"Tuesday, Apr 01, 2014",1.6639,1.3804
"Wednesday, Apr 02, 2014",1.6634,1.3761
"Thursday, Apr 03, 2014",1.6583,1.3708
"Friday, Apr 04, 2014",1.6594,1.3704
"Monday, Apr 07, 2014",1.6616,1.3745
"Tuesday, Apr 08, 2014",1.6743,1.3802
"Wednesday, Apr 09, 2014",1.6751,1.3816
"Thursday, Apr 10, 2014",1.6781,1.3892
"Friday, Apr 11, 2014",1.6736,1.3898
"Monday, Apr 14, 2014",1.6741,1.3824
"Tuesday, Apr 15, 2014",1.6725,1.3806
"Wednesday, Apr 16, 2014",1.6794,1.382
"Thursday, Apr 17, 2014",1.6809,1.3832
"Friday, Apr 18, 2014",1.6792,1.3816
"Monday, Apr 21, 2014",1.6792,1.379
"Tuesday, Apr 22, 2014",1.6833,1.3804
"Wednesday, Apr 23, 2014",1.6768,1.3814
"Thursday, Apr 24, 2014",1.6797,1.3828
"Friday, Apr 25, 2014",1.681,1.3838
"Monday, Apr 28, 2014",1.6812,1.3844
"Tuesday, Apr 29, 2014",1.6829,1.3808
"Wednesday, Apr 30, 2014",1.6883,1.387
"Thursday, May 01, 2014",1.69,1.3867
"Friday, May 02, 2014",1.6865,1.3864
"Monday, May 05, 2014",1.687,1.3884
"Tuesday, May 06, 2014",1.6976,1.3924
"Wednesday, May 07, 2014",1.6964,1.3917
"Thursday, May 08, 2014",1.6944,1.3864
"Friday, May 09, 2014",1.6849,1.3763
"Monday, May 12, 2014",1.6871,1.376
"Tuesday, May 13, 2014",1.6838,1.3711
"Wednesday, May 14, 2014",1.6784,1.3718
"Thursday, May 15, 2014",1.6791,1.3712
"Friday, May 16, 2014",1.6827,1.3708
"Monday, May 19, 2014",1.6822,1.3716
"Tuesday, May 20, 2014",1.6847,1.3702
"Wednesday, May 21, 2014",1.6869,1.3657
"Thursday, May 22, 2014",1.6859,1.3652
"Friday, May 23, 2014",1.6822,1.3628
"Monday, May 26, 2014",,
"Tuesday, May 27, 2014",1.68,1.3618
"Wednesday, May 28, 2014",1.6709,1.3596
"Thursday, May 29, 2014",1.6719,1.3608
"Friday, May 30, 2014",1.6764,1.364
"Monday, Jun 02, 2014",1.6756,1.3606
"Tuesday, Jun 03, 2014",1.6753,1.3624
"Wednesday, Jun 04, 2014",1.6747,1.3619
"Thursday, Jun 05, 2014",1.6796,1.3618
"Friday, Jun 06, 2014",1.6794,1.3639
"Monday, Jun 09, 2014",1.6798,1.3589
"Tuesday, Jun 10, 2014",1.6753,1.3543
"Wednesday, Jun 11, 2014",1.6795,1.3532
"Thursday, Jun 12, 2014",1.6853,1.3556
"Friday, Jun 13, 2014",1.6953,1.3522
"Monday, Jun 16, 2014",1.6988,1.3578
"Tuesday, Jun 17, 2014",1.6965,1.3543
"Wednesday, Jun 18, 2014",1.6951,1.3567
"Thursday, Jun 19, 2014",1.7046,1.362
"Friday, Jun 20, 2014",1.7014,1.3586
"Monday, Jun 23, 2014",1.701,1.3593
"Tuesday, Jun 24, 2014",1.6971,1.3588
"Wednesday, Jun 25, 2014",1.6986,1.3638
"Thursday, Jun 26, 2014",1.7018,1.361
"Friday, Jun 27, 2014",1.7016,1.3631
"Monday, Jun 30, 2014",1.7105,1.369
"Tuesday, Jul 01, 2014",1.7147,1.3681
"Wednesday, Jul 02, 2014",1.7165,1.3656
"Thursday, Jul 03, 2014",1.7152,1.361
"Friday, Jul 04, 2014",,
"Monday, Jul 07, 2014",1.7128,1.3604
"Tuesday, Jul 08, 2014",1.7127,1.3614
"Wednesday, Jul 09, 2014",1.713,1.363
"Thursday, Jul 10, 2014",1.7122,1.36
"Friday, Jul 11, 2014",1.7108,1.3598
"Monday, Jul 14, 2014",1.7079,1.362
"Tuesday, Jul 15, 2014",1.7149,1.3573
"Wednesday, Jul 16, 2014",1.7131,1.353
"Thursday, Jul 17, 2014",1.7104,1.353
"Friday, Jul 18, 2014",1.7069,1.3515
"Monday, Jul 21, 2014",1.7067,1.3524
"Tuesday, Jul 22, 2014",1.7058,1.347
"Wednesday, Jul 23, 2014",1.7036,1.3462
"Thursday, Jul 24, 2014",1.6981,1.3468
"Friday, Jul 25, 2014",1.6972,1.3431
"Monday, Jul 28, 2014",1.6991,1.344
"Tuesday, Jul 29, 2014",1.6939,1.341
"Wednesday, Jul 30, 2014",1.6903,1.3378
"Thursday, Jul 31, 2014",1.6889,1.339
"Friday, Aug 01, 2014",1.6832,1.3436
"Monday, Aug 04, 2014",1.6841,1.3414
"Tuesday, Aug 05, 2014",1.6874,1.3366
"Wednesday, Aug 06, 2014",1.6833,1.3355
"Thursday, Aug 07, 2014",1.6849,1.3362
"Friday, Aug 08, 2014",1.6778,1.3412
"Monday, Aug 11, 2014",1.6787,1.3385
"Tuesday, Aug 12, 2014",1.6806,1.3357
"Wednesday, Aug 13, 2014",1.6696,1.3367
"Thursday, Aug 14, 2014",1.6694,1.3376
"Friday, Aug 15, 2014",1.6686,1.3392
"Monday, Aug 18, 2014",1.672,1.3358
"Tuesday, Aug 19, 2014",1.662,1.332
"Wednesday, Aug 20, 2014",1.6633,1.3284
"Thursday, Aug 21, 2014",1.6589,1.3284
"Friday, Aug 22, 2014",1.6574,1.3237
"Monday, Aug 25, 2014",1.6585,1.3206
"Tuesday, Aug 26, 2014",1.657,1.3189
"Wednesday, Aug 27, 2014",1.6573,1.3192
"Thursday, Aug 28, 2014",1.6579,1.3178
"Friday, Aug 29, 2014",1.6585,1.315
"Monday, Sep 01, 2014",,
"Tuesday, Sep 02, 2014",1.6502,1.3124
"Wednesday, Sep 03, 2014",1.6451,1.3136
"Thursday, Sep 04, 2014",1.6349,1.2926
"Friday, Sep 05, 2014",1.6312,1.2956
"Monday, Sep 08, 2014",1.6141,1.2948
"Tuesday, Sep 09, 2014",1.6088,1.2909
"Wednesday, Sep 10, 2014",1.6134,1.2908
"Thursday, Sep 11, 2014",1.6225,1.2936
"Friday, Sep 12, 2014",1.6243,1.2955
"Monday, Sep 15, 2014",1.6243,1.2951
"Tuesday, Sep 16, 2014",1.629,1.2976
"Wednesday, Sep 17, 2014",1.6329,1.2958
"Thursday, Sep 18, 2014",1.6372,1.2913
"Friday, Sep 19, 2014",1.6314,1.2835
"Monday, Sep 22, 2014",1.634,1.2829
"Tuesday, Sep 23, 2014",1.637,1.2858
"Wednesday, Sep 24, 2014",1.6344,1.2788
"Thursday, Sep 25, 2014",1.6313,1.2748
"Friday, Sep 26, 2014",1.6254,1.2686
"Monday, Sep 29, 2014",1.6262,1.2703
"Tuesday, Sep 30, 2014",1.622,1.2628
"Wednesday, Oct 01, 2014",1.6216,1.2618
"Thursday, Oct 02, 2014",1.614,1.267
"Friday, Oct 03, 2014",1.5962,1.2517
"Monday, Oct 06, 2014",1.6029,1.2592
"Tuesday, Oct 07, 2014",1.6072,1.2626
"Wednesday, Oct 08, 2014",1.6068,1.2683
"Thursday, Oct 09, 2014",1.6123,1.2683
"Friday, Oct 10, 2014",1.6049,1.2636
"Monday, Oct 13, 2014",,
"Tuesday, Oct 14, 2014",1.593,1.266
"Wednesday, Oct 15, 2014",1.5959,1.2778
"Thursday, Oct 16, 2014",1.6065,1.2812
"Friday, Oct 17, 2014",1.6086,1.2755
"Monday, Oct 20, 2014",1.6137,1.2783
"Tuesday, Oct 21, 2014",1.6134,1.2724
"Wednesday, Oct 22, 2014",1.607,1.2658
"Thursday, Oct 23, 2014",1.6037,1.2658
"Friday, Oct 24, 2014",1.6098,1.2675
"Monday, Oct 27, 2014",1.6133,1.2712
"Tuesday, Oct 28, 2014",1.6157,1.2747
"Wednesday, Oct 29, 2014",1.6149,1.2762
"Thursday, Oct 30, 2014",1.6023,1.2622
"Friday, Oct 31, 2014",1.5999,1.253
"Monday, Nov 03, 2014",1.5986,1.2487
"Tuesday, Nov 04, 2014",1.5991,1.2554
"Wednesday, Nov 05, 2014",1.5984,1.2488
"Thursday, Nov 06, 2014",1.5862,1.2414
"Friday, Nov 07, 2014",1.5844,1.2422
"Monday, Nov 10, 2014",1.5857,1.2425
"Tuesday, Nov 11, 2014",,
"Wednesday, Nov 12, 2014",1.5815,1.2456
"Thursday, Nov 13, 2014",1.5717,1.2476
"Friday, Nov 14, 2014",1.5657,1.2494
"Monday, Nov 17, 2014",1.5645,1.2447
"Tuesday, Nov 18, 2014",1.5648,1.2534
"Wednesday, Nov 19, 2014",1.567,1.2548
"Thursday, Nov 20, 2014",1.5683,1.2526
"Friday, Nov 21, 2014",1.5672,1.2394
"Monday, Nov 24, 2014",1.5701,1.2427
"Tuesday, Nov 25, 2014",1.5714,1.2472
"Wednesday, Nov 26, 2014",1.5787,1.2503
"Thursday, Nov 27, 2014",,
"Friday, Nov 28, 2014",1.5638,1.2438
"Monday, Dec 01, 2014",1.5743,1.249
"Tuesday, Dec 02, 2014",1.5651,1.239
"Wednesday, Dec 03, 2014",1.57,1.2304
"Thursday, Dec 04, 2014",1.5707,1.2432
"Friday, Dec 05, 2014",1.56,1.2304
"Monday, Dec 08, 2014",1.5625,1.2292
"Tuesday, Dec 09, 2014",1.5694,1.2415
"Wednesday, Dec 10, 2014",1.5689,1.2425
"Thursday, Dec 11, 2014",1.5712,1.2397
"Friday, Dec 12, 2014",1.5728,1.2484
"Monday, Dec 15, 2014",1.5663,1.247
"Tuesday, Dec 16, 2014",1.5736,1.2504
"Wednesday, Dec 17, 2014",1.5652,1.2406
"Thursday, Dec 18, 2014",1.5662,1.2291
"Friday, Dec 19, 2014",1.5609,1.2235
"Monday, Dec 22, 2014",1.5618,1.2252
"Tuesday, Dec 23, 2014",1.5517,1.218
"Wednesday, Dec 24, 2014",1.5549,1.2188
"Thursday, Dec 25, 2014",,
"Friday, Dec 26, 2014",,
"Monday, Dec 29, 2014",1.5524,1.2179
"Tuesday, Dec 30, 2014",1.5573,1.2174
"Wednesday, Dec 31, 2014",1.5578,1.2101
"Thursday, Jan 01, 2015",,
"Friday, Jan 02, 2015",1.5361,1.2015
"Monday, Jan 05, 2015",1.5234,1.1918
"Tuesday, Jan 06, 2015",1.5174,1.1936
"Wednesday, Jan 07, 2015",1.5073,1.182
"Thursday, Jan 08, 2015",1.5118,1.1811
"Friday, Jan 09, 2015",1.5151,1.183
"Monday, Jan 12, 2015",1.5168,1.1832
"Tuesday, Jan 13, 2015",1.5166,1.1779
"Wednesday, Jan 14, 2015",1.5234,1.1806
"Thursday, Jan 15, 2015",1.5161,1.1598
"Friday, Jan 16, 2015",1.5132,1.1517
"Monday, Jan 19, 2015",,
"Tuesday, Jan 20, 2015",1.5162,1.1559
"Wednesday, Jan 21, 2015",1.5118,1.1584
"Thursday, Jan 22, 2015",1.5052,1.1414
"Friday, Jan 23, 2015",1.5022,1.1279
"Monday, Jan 26, 2015",1.5088,1.129
"Tuesday, Jan 27, 2015",1.5196,1.137
"Wednesday, Jan 28, 2015",1.5165,1.1342
"Thursday, Jan 29, 2015",1.5043,1.1308
"Friday, Jan 30, 2015",1.5026,1.129
"Monday, Feb 02, 2015",1.5027,1.1337
"Tuesday, Feb 03, 2015",1.5129,1.1462
"Wednesday, Feb 04, 2015",1.5209,1.1418
"Thursday, Feb 05, 2015",1.5293,1.1432
"Friday, Feb 06, 2015",1.5247,1.133
"Monday, Feb 09, 2015",1.5217,1.1316
"Tuesday, Feb 10, 2015",1.5252,1.1316
"Wednesday, Feb 11, 2015",1.5232,1.13
"Thursday, Feb 12, 2015",1.538,1.141
"Friday, Feb 13, 2015",1.5394,1.1408
"Monday, Feb 16, 2015",,
"Tuesday, Feb 17, 2015",1.5349,1.1395
"Wednesday, Feb 18, 2015",1.543,1.1342
"Thursday, Feb 19, 2015",1.5451,1.1392
"Friday, Feb 20, 2015",1.5385,1.1372
"Monday, Feb 23, 2015",1.5465,1.1346
"Tuesday, Feb 24, 2015",1.5434,1.1307
"Wednesday, Feb 25, 2015",1.5499,1.1363
"Thursday, Feb 26, 2015",1.5424,1.1212
"Friday, Feb 27, 2015",1.5439,1.1197
"Monday, Mar 02, 2015",1.5371,1.119
"Tuesday, Mar 03, 2015",1.5391,1.1212
"Wednesday, Mar 04, 2015",1.5266,1.107
"Thursday, Mar 05, 2015",1.5229,1.1006
"Friday, Mar 06, 2015",1.5063,1.0855
"Monday, Mar 09, 2015",1.5097,1.0846
"Tuesday, Mar 10, 2015",1.5086,1.0707
"Wednesday, Mar 11, 2015",1.4945,1.0576
"Thursday, Mar 12, 2015",1.4907,1.0615
"Friday, Mar 13, 2015",1.4755,1.0524
"Monday, Mar 16, 2015",1.48,1.0575
"Tuesday, Mar 17, 2015",1.4744,1.0605
"Wednesday, Mar 18, 2015",1.4686,1.0643
"Thursday, Mar 19, 2015",1.4729,1.0621
"Friday, Mar 20, 2015",1.4923,1.0792
"Monday, Mar 23, 2015",1.4936,1.0928
"Tuesday, Mar 24, 2015",1.487,1.0908
"Wednesday, Mar 25, 2015",1.4915,1.0986
"Thursday, Mar 26, 2015",1.4844,1.0919
"Friday, Mar 27, 2015",1.4878,1.0891
"Monday, Mar 30, 2015",1.4792,1.0818
"Tuesday, Mar 31, 2015",1.485,1.0741
"Wednesday, Apr 01, 2015",1.4823,1.0768
"Thursday, Apr 02, 2015",1.4842,1.0874
"Friday, Apr 03, 2015",1.4916,1.099
"Monday, Apr 06, 2015",1.4959,1.1008
"Tuesday, Apr 07, 2015",1.4857,1.085
"Wednesday, Apr 08, 2015",1.4924,1.0818
"Thursday, Apr 09, 2015",1.4739,1.0671
"Friday, Apr 10, 2015",1.4648,1.0598
"Monday, Apr 13, 2015",1.4658,1.0582
"Tuesday, Apr 14, 2015",1.479,1.0672
"Wednesday, Apr 15, 2015",1.4782,1.0596
"Thursday, Apr 16, 2015",1.4923,1.0742
"Friday, Apr 17, 2015",1.4942,1.078
"Monday, Apr 20, 2015",1.4913,1.0763
"Tuesday, Apr 21, 2015",1.4944,1.0758
"Wednesday, Apr 22, 2015",1.5027,1.0729
"Thursday, Apr 23, 2015",1.5047,1.0803
"Friday, Apr 24, 2015",1.5176,1.0876
"Monday, Apr 27, 2015",1.5235,1.0892
"Tuesday, Apr 28, 2015",1.5328,1.0979
"Wednesday, Apr 29, 2015",1.5485,1.1174
"Thursday, Apr 30, 2015",1.5328,1.1162
"Friday, May 01, 2015",1.5137,1.1194
"Monday, May 04, 2015",1.5118,1.1145
"Tuesday, May 05, 2015",1.5178,1.1174
"Wednesday, May 06, 2015",1.5244,1.1345
"Thursday, May 07, 2015",1.5223,1.1283
"Friday, May 08, 2015",1.5455,1.1241
"Monday, May 11, 2015",1.5593,1.1142
"Tuesday, May 12, 2015",1.5685,1.124
"Wednesday, May 13, 2015",1.5748,1.1372
"Thursday, May 14, 2015",1.5766,1.1368
"Friday, May 15, 2015",1.5772,1.1428
"Monday, May 18, 2015",1.5679,1.1354
"Tuesday, May 19, 2015",1.5523,1.1151
"Wednesday, May 20, 2015",1.5544,1.1079
"Thursday, May 21, 2015",1.5672,1.1126
"Friday, May 22, 2015",1.5484,1.1033
"Monday, May 25, 2015",,
"Tuesday, May 26, 2015",1.5398,1.0876
"Wednesday, May 27, 2015",1.5324,1.0888
"Thursday, May 28, 2015",1.5291,1.0914
"Friday, May 29, 2015",1.5286,1.0994
"Monday, Jun 01, 2015",1.5187,1.0913
"Tuesday, Jun 02, 2015",1.5331,1.113
"Wednesday, Jun 03, 2015",1.5351,1.1285
"Thursday, Jun 04, 2015",1.5367,1.1271
"Friday, Jun 05, 2015",1.5267,1.1108
"Monday, Jun 08, 2015",1.528,1.1232
"Tuesday, Jun 09, 2015",1.5383,1.1284
"Wednesday, Jun 10, 2015",1.553,1.1307
"Thursday, Jun 11, 2015",1.5493,1.1236
"Friday, Jun 12, 2015",1.5587,1.1278
"Monday, Jun 15, 2015",1.5572,1.1266
"Tuesday, Jun 16, 2015",1.5637,1.1238
"Wednesday, Jun 17, 2015",1.5708,1.1244
"Thursday, Jun 18, 2015",1.5882,1.1404
"Friday, Jun 19, 2015",1.5881,1.1335
"Monday, Jun 22, 2015",1.5823,1.1378
"Tuesday, Jun 23, 2015",1.5751,1.119
"Wednesday, Jun 24, 2015",1.5681,1.1178
"Thursday, Jun 25, 2015",1.5728,1.1196
"Friday, Jun 26, 2015",1.5739,1.1156
"Monday, Jun 29, 2015",1.5764,1.118
"Tuesday, Jun 30, 2015",1.5727,1.1154
"Wednesday, Jul 01, 2015",1.5617,1.1084
"Thursday, Jul 02, 2015",1.5614,1.109
"Friday, Jul 03, 2015",,
"Monday, Jul 06, 2015",1.5619,1.1076
"Tuesday, Jul 07, 2015",1.5443,1.0952
"Wednesday, Jul 08, 2015",1.5353,1.1072
"Thursday, Jul 09, 2015",1.5375,1.1025
"Friday, Jul 10, 2015",1.5503,1.115
"Monday, Jul 13, 2015",1.5518,1.102
"Tuesday, Jul 14, 2015",1.5584,1.1015
"Wednesday, Jul 15, 2015",1.5621,1.0965
"Thursday, Jul 16, 2015",1.5601,1.0898
"Friday, Jul 17, 2015",1.5624,1.0848
"Monday, Jul 20, 2015",1.5587,1.085
"Tuesday, Jul 21, 2015",1.555,1.0927
